station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-30,17:07:59,-19.079992,-21.209993,1015.0915,1024.3152,16.123331,10.588334,0.009999995,14.299992,50.45166,0,1,1,1,0,0,0
160880,2019-01-30,17:07:59,4.866668,0.91666615,1011.80054,1024.1995,5.6866665,5.1883345,0.0,0.09999994,50.848343,0,0,0,1,0,0,0
30260,2019-01-30,17:07:59,5.930002,3.5750017,1013.6554,1010.3994,24.211672,22.835001,0.32999995,0.0,50.26833,0,0,1,0,0,0,0
476290,2019-01-30,17:07:59,-2.148332,-7.3849998,1008.738,1012.4767,37.159992,9.945002,0.04999997,0.0,50.48165,0,1,1,0,0,0,0
31590,2019-01-30,17:07:59,2.9350014,2.4400008,1038.4099,1037.9417,11.169998,12.016665,0.0,0.0,72.53834,0,0,0,0,0,0,0
523130,2019-01-30,17:07:59,-19.474987,-26.826658,924.47186,914.4113,46.775,4.493334,0.0,0.0,49.553352,0,1,0,0,0,0,0
766793,2019-01-30,17:07:59,5.9916644,-6.8500037,1001.5984,1004.53326,15.029998,12.161667,0.17000005,0.0,50.704998,0,0,1,0,0,0,0
727180,2019-01-30,17:07:59,-9.724997,-15.144999,1007.4784,1010.6132,27.866669,9.873332,0.069999985,41.300026,56.938328,0,1,1,1,0,0,0
766790,2019-01-30,17:07:59,2.693334,-8.045004,780.5,1014.5,10.688337,6.5766654,0.0,0.0,69.07334,0,0,0,0,0,0,0
915650,2019-01-30,17:07:59,4.933333,0.02,1038.1919,1007.5,28.404997,9.193334,0.0,0.0,26.215008,0,0,0,0,0,0,0
637140,2019-01-30,17:07:59,16.664997,2.7716665,991.68134,989.1264,25.289999,12.969999,0.0,0.0,32.290005,0,0,0,0,0,0,0
524460,2019-01-30,17:07:59,-14.359996,-24.193327,939.22986,1035.8994,38.566658,10.706665,0.0,0.0,43.459995,0,1,0,0,0,0,0
548430,2019-01-30,17:07:59,-6.776667,-15.91334,1027.4733,1029.196,17.595,13.843332,0.009999995,0.0,59.171665,0,1,1,0,0,0,0
