station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-23,21:02:59,-23.736664,1025.6168,1030.2096,19.169996,10.065001,0.029999979,18.099989,50.10499,-20.878338,352,1,1,1,0,0,0
160880,2019-01-23,21:02:59,-2.2200005,1011.1962,1023.0533,4.8166666,6.7799983,0.22000004,0.19999988,50.341663,-0.05999998,37,1,1,1,0,0,0
30260,2019-01-23,21:02:59,0.2583335,1006.62195,1008.17194,19.734995,29.62833,0.3899999,0.09999994,74.248314,2.4933333,77,0,1,1,0,0,0
476290,2019-01-23,21:02:59,-11.300004,1009.4817,1013.18304,36.638344,12.180001,0.18000004,0.0,50.361668,-4.539998,214,1,1,0,0,0,0
31590,2019-01-23,21:02:59,2.24,1000.8571,1027.6995,19.480007,16.215,0.0,0.0,51.686665,2.6966674,44,0,0,0,0,0,0
523130,2019-01-23,21:02:59,-27.725014,930.04565,917.725,54.068325,5.4299994,0.11000002,0.0,50.810017,-21.738323,181,1,1,0,0,0,0
766793,2019-01-23,21:02:59,-8.133333,999.4435,1004.87286,14.268335,9.253333,0.0,0.0,6.336664,4.6500006,9,0,0,0,0,0,0
727180,2019-01-23,21:02:59,-20.250006,1005.6349,1007.1218,3.6499999,39.104992,1.4899999,79.7,59.011703,-16.516674,187,1,1,1,0,0,0
915650,2019-01-23,21:02:59,18.420002,993.78345,1003.5922,21.34667,3.8733332,0.36000007,0.0,75.13501,19.324999,144,0,1,0,0,0,0
766790,2019-01-23,21:02:59,-7.193332,780.1995,1013.6006,13.011663,11.766666,0.01999999,0.0,50.07502,3.5833325,32,0,1,0,0,0,0
637140,2019-01-23,21:02:59,1.7549995,1006.1218,992.56305,21.658329,12.1066675,0.0,0.0,62.381653,16.16001,186,0,0,0,0,0,0
524460,2019-01-23,21:02:59,-21.799992,937.9867,1035.1995,39.23666,8.478333,0.01999999,0.0,71.02331,-12.654997,258,1,1,0,0,0,0
548430,2019-01-23,21:02:59,-10.220001,1026.6115,1028.3994,16.031664,9.964997,0.01999999,0.0,50.161655,-2.7549999,95,1,1,0,0,0,0
916990,2019-01-23,21:02:59,21.68,982.65497,1009.1413,48.845005,16.984997,0.0,0.0,58.230007,24.540009,310,0,0,0,0,0,0
259270,2019-01-23,21:02:59,-12.965002,1005.7402,1006.0922,30.799994,27.055004,0.07999996,20.900013,50.768337,-10.159997,226,1,1,1,0,0,0
319420,2019-01-23,21:02:59,-16.98,1041.9946,1004.9531,45.578323,15.896665,0.18000004,0.0,66.82502,-13.168334,129,1,1,0,0,0,0
206740,2019-01-23,21:02:59,-29.63334,1008.0617,1010.8288,13.553336,29.05667,0.09999994,9.0,50.530006,-27.74,200,1,1,1,0,0,0
513790,2019-01-23,21:02:59,-23.299986,1021.9849,1038.7988,26.979998,8.063334,0.01999999,0.0,50.51335,-20.208345,45,1,1,0,0,0,0
408110,2019-01-23,21:02:59,2.9133332,1013.80054,1016.5,8.850001,0.2,0.0,0.0,70.67997,8.149998,103,0,0,0,0,0,0
421110,2019-01-23,21:02:59,0.67166644,936.19946,1015.2333,5.533333,3.2933335,0.91999924,0.0,50.066685,4.6200004,267,0,1,0,0,0,0
349290,2019-01-23,21:02:59,-6.649999,1013.64526,1019.956,11.776661,14.783335,0.45999962,1.8000009,50.43833,-4.0533347,135,1,1,1,0,0,0
764120,2019-01-23,21:02:59,-3.15,1011.8994,1015.3994,16.348333,7.203332,0.0,0.0,58.383343,5.0800014,69,0,0,0,0,0,0
273550,2019-01-23,21:02:59,-15.626662,1013.61035,1018.158,16.788342,13.543335,0.07999996,6.0,50.378307,-13.505003,193,1,1,1,0,0,0
764125,2019-01-23,21:02:59,-1.946667,999.7435,983.1701,12.678334,6.07,0.0,0.0,37.584995,5.733331,337,0,0,0,0,0,0
30250,2019-01-23,21:02:59,0.5600001,1014.22,1007.98706,26.260006,39.039993,0.0,0.0,5.2183356,3.4433324,321,0,0,0,0,0,0
81840,2019-01-23,21:02:59,-0.8283336,1005.0604,1017.074,9.091668,7.4700007,0.18000004,0.0,50.116684,4.0499973,353,0,1,0,0,0,0
104700,2019-01-23,21:02:59,-3.491665,1018.6783,1016.58563,4.231666,18.615002,0.15999992,0.0,50.241673,-1.5566661,139,1,1,0,0,0,0
727170,2019-01-23,21:02:59,-9.786664,1002.7667,1002.16016,22.135006,12.064999,0.45000023,62.320004,50.82,-5.6316686,357,1,1,1,0,0,0
93850,2019-01-23,21:02:59,-2.8200002,1017.7587,1014.243,5.7400026,13.511666,0.119999915,1.0999993,51.55,-1.0999993,232,1,1,1,0,0,0
262890,2019-01-23,21:02:59,-11.989996,1012.9933,1017.43787,7.4716663,19.050001,0.09000002,0.0,51.811684,-9.420001,273,1,1,0,0,0,0
206750,2019-01-23,21:02:59,-36.724983,1043.8827,1046.1995,22.975002,24.271664,0.0,13.158341,50.056675,-32.26,11,1,0,1,0,0,0
723601,2019-01-23,21:02:59,-7.5699997,983.7752,1016.39777,32.928345,16.856667,0.009999995,0.0,90.36668,-0.30000004,45,1,1,0,0,0,0
723600,2019-01-23,21:02:59,-11.999999,908.8637,1018.3356,13.641667,17.380001,0.0,0.0,84.889984,-2.0866678,226,1,0,0,0,0,0
724930,2019-01-23,21:02:59,0.15,1010.19946,1007.1615,19.019999,10.816667,0.069999985,0.0,51.31669,3.809998,268,0,1,0,0,0,0
297560,2019-01-23,21:02:59,-27.156675,1035.2646,1026.0914,36.708332,9.646668,0.0,1.8000009,61.5483,-19.878328,59,1,0,1,0,0,0
488260,2019-01-23,21:02:59,8.079995,1009.8683,1017.2045,7.761666,8.096667,0.07999996,0.0,51.165005,10.819999,72,0,1,0,0,0,0
30240,2019-01-23,21:02:59,1.77,985.5383,965.5217,16.438332,74.180016,0.0,0.0,36.340008,3.9466655,306,0,0,0,0,0,0
724927,2019-01-23,21:02:59,-3.44,1018.85675,1019.8685,13.435001,8.131667,0.09000002,0.0,51.261654,1.1466666,334,0,1,0,0,0,0
724926,2019-01-23,21:02:59,-1.2999998,1011.29553,1014.0383,13.693335,9.508333,0.069999985,0.0,76.50163,2.856667,324,0,1,0,0,0,0
157260,2019-01-23,21:02:59,-12.019998,820.9179,817.8666,14.386666,13.101669,0.07999996,24.69999,90.44003,-8.45,239,1,1,1,0,0,0
307410,2019-01-23,21:02:59,-14.996668,967.98175,1034.1995,42.903336,12.018334,0.009999995,19.599987,77.41164,-12.649997,36,1,1,1,0,0,0
29240,2019-01-23,21:02:59,-13.249999,1009.5481,1009.19946,13.403337,7.9249988,0.11000002,14.799992,96.531685,-11.558328,204,1,1,1,0,0,0
170220,2019-01-23,21:02:59,-2.0866678,1017.27655,1020.69946,14.785,9.966666,0.13000008,0.19999988,98.92993,4.170001,249,0,1,1,0,0,0
171550,2019-01-23,21:02:59,-8.489997,902.84503,1018.68854,19.415,5.9066668,0.79999954,8.700006,95.34998,-6.873337,145,1,1,1,0,0,0
247260,2019-01-23,21:02:59,-18.80166,998.88477,998.16315,8.180002,14.021665,0.0,0.0,57.34001,-17.281664,8,1,0,0,0,0,0
42210,2019-01-23,21:02:59,-12.608338,1003.2164,1007.4011,27.268345,16.576672,0.0,0.0,50.555016,-4.948332,12,1,0,0,0,0,0
121250,2019-01-23,21:02:59,-4.1999984,1010.5228,1015.21295,7.8983335,12.778332,0.059999958,0.09999994,50.320004,-2.0,339,1,1,1,0,0,0
423790,2019-01-23,21:02:59,3.6266663,1030.6866,1017.6006,2.1749992,3.0783324,0.0,0.0,20.779995,9.425002,316,0,0,0,0,0,0
724920,2019-01-23,21:02:59,-1.6783328,1020.4079,1021.30054,20.395,9.14,0.19999988,0.0,69.61166,2.23,254,0,1,0,0,0,0
724917,2019-01-23,21:02:59,-1.9400012,1021.0098,1019.3994,28.856667,13.6399975,0.119999915,0.0,89.30832,2.670001,291,0,1,0,0,0,0
724916,2019-01-23,21:02:59,-3.0000017,1015.03845,1020.92975,47.57499,10.603334,0.0,0.0,95.096725,3.4533327,248,0,0,0,0,0,0
30230,2019-01-23,21:02:59,2.5583348,1007.19293,1006.6338,12.158334,55.13002,0.39999977,0.0,66.52165,3.9350019,38,0,1,0,0,0,0
724915,2019-01-23,21:02:59,-0.85,1008.41974,1006.88477,24.37333,8.623333,0.09000002,0.0,50.89167,3.6166656,56,0,1,0,0,0,0
157250,2019-01-23,21:02:59,-18.958334,814.0385,824.4,41.55831,7.1933346,0.0,31.649973,65.14334,1.155,187,0,0,1,0,0,0
970480,2019-01-23,21:02:59,3.5966647,979.9602,1007.2367,9.31,5.305,0.0,0.0,61.94499,6.23,282,0,0,0,0,0,0
915680,2019-01-23,21:02:59,17.44999,1007.6279,1008.00336,24.981667,11.018331,0.18000004,0.0,51.244984,20.753345,267,0,1,0,0,0,0
42200,2019-01-23,21:02:59,-11.47,1001.39966,1002.74347,30.931673,18.980001,0.04999997,17.099989,50.783314,-8.25,111,1,1,1,0,0,0
160840,2019-01-23,21:02:59,-4.7399983,1002.00836,1011.68665,8.461667,6.159999,0.009999995,0.0,50.53165,-1.74,14,1,1,0,0,0,0
104740,2019-01-23,21:02:59,-5.1583304,1017.0929,1020.30054,5.196665,9.745,0.04999997,0.0,50.09835,-2.741666,300,1,1,0,0,0,0
727140,2019-01-23,21:02:59,-29.909985,1004.9231,1015.6918,27.598333,24.450003,0.13000008,64.80003,94.62336,-24.730007,116,1,1,1,0,0,0
20890,2019-01-23,21:02:59,-5.550002,991.4801,997.43164,37.75501,35.43667,0.03999998,0.0,50.614998,-3.7483332,73,1,1,0,0,0,0
146540,2019-01-23,21:02:59,-19.92,956.0147,1037.3683,15.888332,7.6549997,0.069999985,5.303333,51.19664,-12.603337,65,1,1,1,0,0,0
766753,2019-01-23,21:02:59,-7.1000013,1007.0017,1012.8454,7.250002,3.0466664,0.4300002,0.0,72.96665,0.19999988,15,0,1,0,0,0,0
547140,2019-01-23,21:02:59,-13.7316675,1028.23,1028.1406,14.856664,8.096666,0.01999999,0.0,50.394993,-4.855,332,1,1,0,0,0,0
601150,2019-01-23,21:02:59,-1.0799998,1017.22363,1023.61035,14.888336,11.826669,0.01999999,0.0,59.106674,4.7599998,198,0,1,0,0,0,0
741450,2019-01-23,21:02:59,-28.234991,978.36017,1009.64,18.903337,5.543334,0.22000004,24.5,92.758286,-26.263329,61,1,1,1,0,0,0
30220,2019-01-23,21:02:59,0.6866667,1015.92,1004.6006,22.97501,31.986664,0.27999994,0.19999988,66.25165,2.7933323,207,0,1,1,0,0,0
115400,2019-01-23,21:02:59,-0.08333328,952.88153,1014.72327,19.376669,14.829999,0.0,0.0,40.835014,4.0966654,23,0,0,0,0,0,0
128700,2019-01-23,21:02:59,-14.216659,988.4051,1015.90704,37.235,8.263334,0.0,1.8000009,90.37997,-7.1066637,210,1,0,1,0,0,0
727135,2019-01-23,21:02:59,-6.6800003,1004.525,1014.9719,13.324999,6.8233347,0.07999996,0.0,55.20835,-1.6900004,199,1,1,0,0,0,0
285520,2019-01-23,21:02:59,-19.226675,1018.41656,1021.0988,10.883335,11.195001,0.029999979,13.0,50.214977,-16.610006,224,1,1,1,0,0,0
477590,2019-01-23,21:02:59,-6.75,1011.4899,1018.8913,14.375004,8.975,0.15999992,0.0,89.2467,-0.7483333,186,1,1,0,0,0,0
727130,2019-01-23,21:02:59,-7.2683344,997.70984,1011.11176,32.510002,20.081667,0.0,0.0,87.00999,-4.554998,205,1,0,0,0,0,0
