station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-23,21:09:59,-23.494999,1025.8005,1029.5383,18.618336,13.748328,0.029999979,18.200005,50.073345,-20.568335,349,1,1,1,0,0,0
160880,2019-01-23,21:09:59,-2.0683339,1011.3995,1023.07385,5.886667,7.7783346,0.22000004,0.19999988,50.053352,-0.054999985,44,1,1,1,0,0,0
30260,2019-01-23,21:09:59,0.32000008,1006.6914,1008.2049,19.813334,29.78333,0.39999977,0.09999994,73.949974,2.5133336,66,0,1,1,0,0,0
476290,2019-01-23,21:09:59,-11.250001,1009.4983,1013.1762,35.358334,14.261666,0.18999991,0.0,50.46498,-4.5499983,217,1,1,0,0,0,0
31590,2019-01-23,21:09:59,2.2066665,1000.7548,1027.6995,20.811668,19.161663,0.0,0.0,51.591652,2.6866682,61,0,0,0,0,0,0
523130,2019-01-23,21:09:59,-27.224987,929.82623,923.4683,52.815002,4.190002,0.11000002,0.0,50.973354,-21.546663,182,1,1,0,0,0,0
766793,2019-01-23,21:09:59,-8.049995,1000.24713,1005.19635,14.791669,12.263332,0.0,0.0,7.145001,4.665,1,0,0,0,0,0,0
727180,2019-01-23,21:09:59,-20.260006,1003.54663,1006.27655,2.8883336,38.476665,1.5,80.12838,59.611683,-16.406666,178,1,1,1,0,0,0
915650,2019-01-23,21:09:59,18.264994,991.8448,1003.49664,20.733335,3.7533348,0.36000007,0.0,75.046684,19.195,153,0,1,0,0,0,0
766790,2019-01-23,21:09:59,-7.3066664,780.20465,1013.6006,14.428335,10.684999,0.01999999,0.0,50.25331,3.5866656,20,0,1,0,0,0,0
637140,2019-01-23,21:09:59,1.7083329,1005.3732,991.1249,20.63,11.223332,0.0,0.0,62.76668,16.106663,177,0,0,0,0,0,0
524460,2019-01-23,21:09:59,-21.886679,937.90784,1035.3005,38.369995,7.2916665,0.01999999,0.0,70.17833,-12.606666,253,1,1,0,0,0,0
548430,2019-01-23,21:09:59,-9.903333,1026.5203,1028.3994,15.699998,11.9383335,0.01999999,0.0,50.13667,-2.6249998,92,1,1,0,0,0,0
916990,2019-01-23,21:09:59,21.570005,982.1633,1009.11053,49.043343,17.674997,0.0,0.0,58.923332,24.29001,302,0,0,0,0,0,0
259270,2019-01-23,21:09:59,-12.890002,1005.6281,1006.64813,31.90667,30.489998,0.07999996,21.0,50.618332,-10.186669,230,1,1,1,0,0,0
319420,2019-01-23,21:09:59,-16.960001,1042.2917,1004.50696,49.93835,17.535006,0.18000004,0.0,66.141685,-13.200004,117,1,1,0,0,0,0
206740,2019-01-23,21:09:59,-29.52168,1008.30994,1010.7585,12.533336,29.96667,0.09999994,9.100002,51.24331,-27.753336,206,1,1,1,0,0,0
513790,2019-01-23,21:09:59,-23.175,1021.9251,1038.7822,24.911674,9.038332,0.01999999,0.0,50.711662,-20.075,34,1,1,0,0,0,0
408110,2019-01-23,21:09:59,2.813334,1013.80054,1016.5,10.583338,1.0400001,0.0,0.0,70.53834,8.080001,101,0,0,0,0,0,0
421110,2019-01-23,21:09:59,0.823333,936.1761,1015.19946,6.794998,4.253334,0.93000025,0.0,51.258347,4.606666,263,0,1,0,0,0,0
349290,2019-01-23,21:09:59,-6.5916653,1012.6682,1019.70966,12.641661,14.611674,0.45999962,1.900001,50.096672,-4.0466676,134,1,1,1,0,0,0
764120,2019-01-23,21:09:59,-3.2750013,1011.8994,1015.48004,16.718332,9.281666,0.0,0.0,57.166653,5.009999,76,0,0,0,0,0,0
273550,2019-01-23,21:09:59,-15.573342,1013.6962,1018.19946,18.63167,12.716662,0.07999996,6.0,50.56166,-13.313333,194,1,1,1,0,0,0
764125,2019-01-23,21:09:59,-2.1066678,997.6982,975.3583,12.551669,5.8383336,0.0,0.0,36.669994,5.6549997,344,0,0,0,0,0,0
30250,2019-01-23,21:09:59,0.55500007,1015.2064,1008.4029,27.451654,35.518326,0.0,0.0,5.0083356,3.444999,330,0,0,0,0,0,0
81840,2019-01-23,21:09:59,-0.91500014,1004.7819,1016.8994,9.586668,8.359999,0.18999991,0.0,50.516644,4.044998,356,0,1,0,0,0,0
104700,2019-01-23,21:09:59,-3.4499981,1018.4213,1016.6006,4.761666,17.276669,0.15999992,0.0,50.663334,-1.5499995,127,1,1,0,0,0,0
