station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-23,21:06:59,-23.533333,1025.7888,1029.7983,19.355,12.640002,0.029999979,18.099989,50.385,-20.679996,351,1,1,1,0,0,0
160880,2019-01-23,21:06:59,-2.0800004,1011.5,1023.0333,5.595003,8.31,0.22000004,0.19999988,50.690002,-0.05333332,39,1,1,1,0,0,0
30260,2019-01-23,21:06:59,0.31333342,1006.67163,1008.1153,19.535,31.910004,0.39999977,0.09999994,74.64331,2.5066664,73,0,1,1,0,0,0
476290,2019-01-23,21:06:59,-11.315001,1009.53827,1013.2701,36.176662,13.995005,0.18000004,0.0,50.179985,-4.5749984,220,1,1,0,0,0,0
31590,2019-01-23,21:06:59,2.2000003,1000.80054,1027.6995,19.866669,17.655,0.0,0.0,51.768345,2.693334,58,0,0,0,0,0,0
523130,2019-01-23,21:06:59,-27.800014,929.9948,921.9765,53.808342,4.233334,0.11000002,0.0,50.520023,-21.518328,178,1,1,0,0,0,0
766793,2019-01-23,21:06:59,-8.124995,1000.3098,1005.09546,14.636663,12.326666,0.0,0.0,6.6766706,4.6516666,1,0,0,0,0,0,0
727180,2019-01-23,21:06:59,-20.290003,1003.11835,1007.6833,3.4816675,37.791664,1.4963334,79.94499,59.338352,-16.466675,185,1,1,1,0,0,0
915650,2019-01-23,21:06:59,18.359997,992.3655,1003.56,21.796669,3.3950002,0.36000007,0.0,74.835,19.354998,153,0,1,0,0,0,0
766790,2019-01-23,21:06:59,-7.193332,780.3005,1013.6006,14.635001,10.885001,0.01999999,0.0,50.523342,3.5733328,25,0,1,0,0,0,0
637140,2019-01-23,21:06:59,1.5399998,1004.91833,991.97327,19.768341,11.621668,0.0,0.0,62.551685,16.199991,180,0,0,0,0,0,0
524460,2019-01-23,21:06:59,-21.61834,938.005,1035.2604,39.266666,8.350002,0.01999999,0.0,70.554985,-12.664996,255,1,1,0,0,0,0
548430,2019-01-23,21:06:59,-10.048336,1026.4999,1028.3994,16.118336,10.766665,0.01999999,0.0,50.455013,-2.6599994,88,1,1,0,0,0,0
916990,2019-01-23,21:06:59,21.596674,982.40326,1009.10223,49.903336,17.503328,0.0,0.0,58.254997,24.38334,303,0,0,0,0,0,0
259270,2019-01-23,21:06:59,-12.920002,1005.45715,1006.5169,30.88167,28.805,0.07999996,20.900013,50.803326,-10.113337,229,1,1,1,0,0,0
319420,2019-01-23,21:06:59,-16.950003,1042.0087,1003.98883,50.69,16.504995,0.18000004,0.0,66.09501,-13.200004,117,1,1,0,0,0,0
206740,2019-01-23,21:06:59,-29.638338,1008.20465,1010.80054,13.606668,29.708336,0.09999994,9.100002,51.42832,-27.78,206,1,1,1,0,0,0
513790,2019-01-23,21:06:59,-23.35,1021.73663,1038.8005,25.465008,8.678333,0.01999999,0.0,50.26,-20.080006,37,1,1,0,0,0,0
408110,2019-01-23,21:06:59,2.9966662,1013.80054,1016.5,10.031671,0.59833324,0.0,0.0,70.52671,8.0533285,105,0,0,0,0,0,0
421110,2019-01-23,21:06:59,0.6933331,936.19946,1015.19946,6.5050035,4.0833335,0.91999924,0.0,50.959988,4.625,263,0,1,0,0,0,0
349290,2019-01-23,21:06:59,-6.6733327,1012.6217,1019.6699,11.823335,14.468338,0.45999962,1.8000009,50.323345,-4.0483346,132,1,1,1,0,0,0
764120,2019-01-23,21:06:59,-3.2933352,1011.8994,1015.3994,17.184996,9.505001,0.0,0.0,58.045025,4.9866652,73,0,0,0,0,0,0
273550,2019-01-23,21:06:59,-15.6,1013.6349,1018.1761,18.043335,13.1,0.07999996,6.0,50.54,-13.405,193,1,1,1,0,0,0
764125,2019-01-23,21:06:59,-1.9733335,1000.7099,978.6266,12.736662,5.9066677,0.0,0.0,37.235,5.664999,339,0,0,0,0,0,0
30250,2019-01-23,21:06:59,0.56000006,1015.2815,1008.21124,26.94,33.20667,0.0,0.0,5.2849984,3.4533331,322,0,0,0,0,0,0
81840,2019-01-23,21:06:59,-0.85000026,1004.7719,1017.1006,8.768332,8.099999,0.18000004,0.0,50.098328,4.0649977,352,0,1,0,0,0,0
104700,2019-01-23,21:06:59,-3.4499981,1018.51666,1016.52826,5.5833344,18.238335,0.15999992,0.0,50.226673,-1.5566661,133,1,1,0,0,0,0
727170,2019-01-23,21:06:59,-9.8550005,1000.48334,1000.54333,23.656664,13.516666,0.45000023,62.515015,50.885,-5.5316668,358,1,1,1,0,0,0
93850,2019-01-23,21:06:59,-2.78,1017.6955,1014.19946,5.2150006,12.968337,0.119999915,1.0999993,51.063335,-1.0999993,226,1,1,1,0,0,0
262890,2019-01-23,21:06:59,-11.786664,1001.05493,1017.53687,7.936665,19.029997,0.09000002,0.0,51.000023,-9.366669,271,1,1,0,0,0,0
206750,2019-01-23,21:06:59,-36.444996,1043.8994,1046.1995,22.533339,24.569998,0.0,13.200007,50.136673,-32.151672,8,1,0,1,0,0,0
723601,2019-01-23,21:06:59,-7.2433324,983.3816,1016.7452,32.299995,18.630001,0.009999995,0.0,90.588394,-0.30000004,42,1,1,0,0,0,0
723600,2019-01-23,21:06:59,-12.119999,908.63214,1018.3561,13.396666,20.953333,0.0,0.0,85.51002,-2.126668,218,1,0,0,0,0,0
724930,2019-01-23,21:06:59,0.13499995,1010.2685,1008.345,18.596659,12.238333,0.069999985,0.0,50.414986,3.756667,266,0,1,0,0,0,0
297560,2019-01-23,21:06:59,-27.11666,1030.3014,1025.3997,38.348328,10.180002,0.0,1.8000009,61.79,-19.556665,52,1,0,1,0,0,0
488260,2019-01-23,21:06:59,8.036662,1009.88654,1017.2413,7.7466664,9.226669,0.07999996,0.0,51.70668,10.765,68,0,1,0,0,0,0
30240,2019-01-23,21:06:59,1.745,986.13153,967.1397,15.838335,74.84,0.0,0.0,36.506664,3.938332,306,0,0,0,0,0,0
724927,2019-01-23,21:06:59,-3.48,1018.8534,1020.0133,12.559999,6.216667,0.09000002,0.0,51.22334,1.0933336,331,0,1,0,0,0,0
724926,2019-01-23,21:06:59,-1.2133335,1011.2363,1014.1733,12.061664,11.089996,0.069999985,0.0,76.663345,2.855,320,0,1,0,0,0,0
157260,2019-01-23,21:06:59,-12.109998,820.89966,817.9068,14.319998,13.64833,0.07999996,24.80001,90.9617,-8.45,236,1,1,1,0,0,0
307410,2019-01-23,21:06:59,-14.899999,967.6484,1034.1055,40.825,11.821664,0.009999995,19.7,77.76335,-12.534993,30,1,1,1,0,0,0
29240,2019-01-23,21:06:59,-13.226664,1010.1236,1009.1006,13.336669,7.956666,0.11000002,14.900008,96.085,-11.5499935,196,1,1,1,0,0,0
170220,2019-01-23,21:06:59,-2.1000013,1017.13666,1020.65515,13.2750025,9.969998,0.13000008,0.19999988,98.48835,4.120001,242,0,1,1,0,0,0
171550,2019-01-23,21:06:59,-8.5199995,902.71313,1018.58685,17.83167,6.3216653,0.79999954,8.700006,95.45169,-6.9333367,137,1,1,1,0,0,0
247260,2019-01-23,21:06:59,-18.591677,999.41833,998.1899,7.7600007,14.748332,0.0,0.0,57.075,-17.225,11,1,0,0,0,0,0
42210,2019-01-23,21:06:59,-12.608338,1003.0,1007.08386,27.124987,13.318334,0.0,0.0,50.894997,-4.9433317,19,1,0,0,0,0,0
121250,2019-01-23,21:06:59,-4.1733327,1009.72345,1015.23303,7.1466694,11.541667,0.059999958,0.09999994,50.108334,-2.0,338,1,1,1,0,0,0
423790,2019-01-23,21:06:59,3.5000002,1032.2816,1017.54224,1.1649996,2.7649999,0.0,0.0,20.118328,9.310001,310,0,0,0,0,0,0
