station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-23,20:56:59,-23.940002,1025.3994,1030.2834,19.404997,10.396667,0.029999979,18.0,50.32334,-21.040003,346,1,1,1,0,0,0
160880,2019-01-23,20:56:59,-2.138334,1011.23956,1023.3199,3.8833337,6.4000025,0.22000004,0.19999988,50.111668,-0.041666664,37,1,1,1,0,0,0
30260,2019-01-23,20:56:59,0.3250002,1006.4361,1008.2486,18.886663,27.570002,0.3899999,0.09999994,73.44329,2.5,74,0,1,1,0,0,0
476290,2019-01-23,20:56:59,-11.2400055,1009.4901,1013.1928,36.08833,11.463337,0.18000004,0.0,50.05668,-4.5599976,215,1,1,0,0,0,0
31590,2019-01-23,20:56:59,2.2550004,1000.8994,1027.6995,17.175005,18.333332,0.0,0.0,50.74667,2.785,45,0,0,0,0,0,0
523130,2019-01-23,20:56:59,-27.775,930.35547,918.2233,54.85168,6.0300007,0.11000002,0.0,50.534996,-21.88667,178,1,1,0,0,0,0
766793,2019-01-23,20:56:59,-8.053334,999.5967,1004.82007,11.785002,9.490001,0.0,0.0,5.828334,4.6866684,11,0,0,0,0,0,0
727180,2019-01-23,20:56:59,-20.44999,1001.2617,1008.8284,5.0383353,36.395,1.4800007,79.3,59.169994,-16.501669,187,1,1,1,0,0,0
915650,2019-01-23,20:56:59,18.464996,989.55945,1003.6006,23.225002,4.358333,0.36000007,0.0,75.40001,19.410006,139,0,1,0,0,0,0
766790,2019-01-23,20:56:59,-7.3316674,780.2315,1013.6006,12.703338,11.084998,0.01999999,0.0,50.32668,3.6066656,34,0,1,0,0,0,0
637140,2019-01-23,20:56:59,1.8000001,1013.79504,992.01624,21.871674,10.773332,0.0,0.0,60.698303,16.399996,189,0,0,0,0,0,0
524460,2019-01-23,20:56:59,-21.923328,938.1298,1035.3005,40.145,8.7683325,0.01999999,0.0,71.13834,-12.749999,259,1,1,0,0,0,0
548430,2019-01-23,20:56:59,-10.260003,1026.3345,1028.3994,16.201668,11.713336,0.01999999,0.0,50.106674,-2.7916667,91,1,1,0,0,0,0
916990,2019-01-23,20:56:59,21.790005,982.6832,1009.30054,49.77,18.323334,0.0,0.0,57.83001,24.534992,308,0,0,0,0,0,0
259270,2019-01-23,20:56:59,-12.983334,1006.26984,1006.1417,30.958336,25.99167,0.07999996,20.800001,50.366665,-10.1799965,229,1,1,1,0,0,0
319420,2019-01-23,20:56:59,-17.110004,1041.7466,1005.2649,43.289993,17.01667,0.17000005,0.0,66.64498,-13.326666,121,1,1,0,0,0,0
206740,2019-01-23,20:56:59,-29.726667,1007.76044,1010.8994,13.283331,29.553343,0.09999994,9.0,50.680004,-27.593336,199,1,1,1,0,0,0
513790,2019-01-23,20:56:59,-23.499992,1021.983,1038.7972,26.073326,8.671668,0.01999999,0.0,50.094997,-20.25,41,1,1,0,0,0,0
408110,2019-01-23,20:56:59,2.9133327,1013.80054,1016.5,9.3583355,1.9916672,0.0,0.0,70.165,8.134998,106,0,0,0,0,0,0
421110,2019-01-23,20:56:59,0.83666676,936.19946,1015.19946,3.4816678,3.0333335,0.91999924,0.0,50.663315,4.7400007,264,0,1,0,0,0,0
349290,2019-01-23,20:56:59,-6.7666655,1014.2071,1020.1996,12.058335,14.430001,0.45000023,1.8000009,50.10667,-4.0450015,139,1,1,1,0,0,0
764120,2019-01-23,20:56:59,-3.1999984,1011.8994,1015.3994,16.345001,5.8566656,0.0,0.0,58.693344,5.1450014,82,0,0,0,0,0,0
273550,2019-01-23,20:56:59,-15.796662,1013.6006,1018.19946,16.654999,13.7666645,0.07999996,5.8999963,50.36164,-13.549996,200,1,1,1,0,0,0
764125,2019-01-23,20:56:59,-2.1333337,996.5085,987.3232,11.425,6.078333,0.0,0.0,38.04166,5.7599998,335,0,0,0,0,0,0
30250,2019-01-23,20:56:59,0.535,1012.32996,1007.6734,24.998339,44.111675,0.0,0.0,5.0766664,3.4433327,325,0,0,0,0,0,0
81840,2019-01-23,20:56:59,-0.9583337,1005.1317,1016.9632,8.616668,8.343333,0.18000004,0.0,50.453316,4.069998,352,0,1,0,0,0,0
104700,2019-01-23,20:56:59,-3.4333315,1018.4177,1016.3994,5.2000012,19.168331,0.15999992,0.0,50.12501,-1.5483328,136,1,1,0,0,0,0
727170,2019-01-23,20:56:59,-9.781667,1005.5301,1005.86334,23.783337,10.083332,0.4451669,62.028362,50.56832,-5.531668,357,1,1,1,0,0,0
93850,2019-01-23,20:56:59,-2.7700002,1017.25836,1014.5,6.2350016,13.438331,0.119999915,1.0,50.863335,-1.0999993,227,1,1,1,0,0,0
262890,2019-01-23,20:56:59,-12.139996,996.4234,1018.0547,7.211669,18.688337,0.09000002,0.0,51.658333,-9.410004,264,1,1,0,0,0,0
206750,2019-01-23,20:56:59,-36.67999,1043.8994,1046.1995,22.605,19.893337,0.0,13.099995,50.24332,-32.36333,1,1,0,1,0,0,0
723601,2019-01-23,20:56:59,-7.406665,983.74133,1016.35376,33.245007,18.980005,0.009999995,0.0,90.333374,-0.30000004,36,1,1,0,0,0,0
723600,2019-01-23,20:56:59,-11.986665,908.98004,1018.30054,15.151666,16.671669,0.0,0.0,85.07336,-2.2066672,228,1,0,0,0,0,0
724930,2019-01-23,20:56:59,0.1900001,1010.30054,1007.0433,20.881672,10.451667,0.069999985,0.0,50.603336,3.7933311,271,0,1,0,0,0,0
297560,2019-01-23,20:56:59,-27.613329,1046.0619,1025.3016,34.675,8.315001,0.0,1.6999992,61.838333,-19.99333,57,1,0,1,0,0,0
488260,2019-01-23,20:56:59,8.158329,1010.15857,1017.19946,7.6949997,7.423332,0.07999996,0.0,50.56168,10.868332,59,0,1,0,0,0,0
30240,2019-01-23,20:56:59,1.7299999,984.9347,965.5585,18.393333,72.571655,0.0,0.0,36.32334,3.9399989,305,0,0,0,0,0,0
724927,2019-01-23,20:56:59,-3.54,1019.01166,1020.0372,13.814992,8.266666,0.09000002,0.0,50.415,1.1466664,343,0,1,0,0,0,0
724926,2019-01-23,20:56:59,-1.2166667,1011.19946,1014.1852,16.201672,9.82167,0.069999985,0.0,77.07331,2.861667,316,0,1,0,0,0,0
157260,2019-01-23,20:56:59,-12.094998,821.0,818.87665,14.660002,13.421664,0.07999996,24.599985,90.213356,-8.500001,246,1,1,1,0,0,0
307410,2019-01-23,20:56:59,-15.2999935,967.4816,1034.1039,45.751667,11.195002,0.009999995,19.519995,77.99997,-12.805003,42,1,1,1,0,0,0
29240,2019-01-23,20:56:59,-13.226668,1008.85675,1009.20624,13.460003,7.500002,0.09999994,14.718337,96.89662,-11.5916605,204,1,1,1,0,0,0
170220,2019-01-23,20:56:59,-2.0000002,1016.8733,1020.7855,16.00333,9.884996,0.13000008,0.19999988,98.768326,4.155001,254,0,1,1,0,0,0
171550,2019-01-23,20:56:59,-8.566662,902.2102,1017.66644,16.758333,5.500002,0.7900006,8.600004,95.18002,-6.860003,148,1,1,1,0,0,0
247260,2019-01-23,20:56:59,-19.048323,999.0363,997.98315,8.496667,14.946662,0.0,0.0,57.046654,-17.568342,16,1,0,0,0,0,0
42210,2019-01-23,20:56:59,-12.58,1003.26495,1007.29034,26.033342,15.506668,0.0,0.0,50.23499,-4.954999,10,1,0,0,0,0,0
121250,2019-01-23,20:56:59,-4.193332,1009.8984,1014.9096,7.6350017,13.493335,0.059999958,0.09999994,50.380016,-2.0,328,1,1,1,0,0,0
423790,2019-01-23,20:56:59,3.7266653,1029.535,1017.5355,3.3400009,2.3683336,0.0,0.0,21.341671,9.51,326,0,0,0,0,0,0
724920,2019-01-23,20:56:59,-1.5,1020.3994,1021.30054,19.96833,9.133333,0.19999988,0.0,69.79497,2.265,245,0,1,0,0,0,0
724917,2019-01-23,20:56:59,-1.82,1023.04,1019.36334,30.258326,14.390002,0.119999915,0.0,89.093376,2.6966674,280,0,1,0,0,0,0
724916,2019-01-23,20:56:59,-3.0866687,1014.40985,1020.76495,47.710003,9.9349985,0.0,0.0,94.23337,3.4516656,250,0,0,0,0,0,0
30230,2019-01-23,20:56:59,2.5916681,1006.81354,1006.8172,12.434999,54.974995,0.39999977,0.0,65.42334,3.960002,27,0,1,0,0,0,0
724915,2019-01-23,20:56:59,-1.1666666,1008.2666,1006.9915,24.154997,8.626669,0.09000002,0.0,50.58498,3.5833323,54,0,1,0,0,0,0
157250,2019-01-23,20:56:59,-18.676668,814.0351,828.5819,40.644985,6.705003,0.0,31.5,65.36167,1.1499999,191,0,0,1,0,0,0
970480,2019-01-23,20:56:59,3.9933312,975.1082,1007.19946,8.810002,6.8833346,0.0,0.0,62.238346,6.6033344,272,0,0,0,0,0,0
915680,2019-01-23,20:56:59,17.55001,1008.53845,1007.8184,25.13499,13.463335,0.18000004,0.0,50.10499,20.773335,273,0,1,0,0,0,0
42200,2019-01-23,20:56:59,-11.500001,1001.2598,1002.5001,30.485012,19.286665,0.04999997,17.0,50.491688,-8.349995,111,1,1,1,0,0,0
160840,2019-01-23,20:56:59,-4.6599984,1001.9695,1012.9831,6.7866654,6.4583297,0.009999995,0.0,50.39667,-1.7516668,6,1,1,0,0,0,0
104740,2019-01-23,20:56:59,-5.1916637,1017.31195,1020.2889,4.558334,10.473332,0.04999997,0.0,50.086666,-2.7483332,305,1,1,0,0,0,0
727140,2019-01-23,20:56:59,-29.889982,1005.4402,1014.9217,23.25,24.778337,0.13000008,64.5,95.17504,-24.730007,108,1,1,1,0,0,0
20890,2019-01-23,20:56:59,-5.5566688,986.15326,997.49994,38.50999,35.995003,0.03999998,0.0,50.113323,-3.7466664,60,1,1,0,0,0,0
146540,2019-01-23,20:56:59,-20.099997,956.3467,1038.023,16.595005,6.150003,0.069999985,5.2999997,50.53332,-12.6383295,68,1,1,1,0,0,0
766753,2019-01-23,20:56:59,-7.2200007,1007.19446,1013.37146,7.851667,8.506667,0.4300002,0.0,74.00167,0.19999988,25,0,1,0,0,0,0
547140,2019-01-23,20:56:59,-13.7683325,1028.3552,1028.3945,16.179998,8.46,0.01999999,0.0,50.588345,-4.839999,334,1,1,0,0,0,0
601150,2019-01-23,20:56:59,-0.9199998,1017.02344,1023.5,14.619996,11.763332,0.01999999,0.0,58.436653,4.7649994,201,0,1,0,0,0,0
741450,2019-01-23,20:56:59,-29.791674,978.2214,1008.94464,17.436666,7.6116695,0.22000004,24.321669,91.95833,-27.788313,49,1,1,1,0,0,0
30220,2019-01-23,20:56:59,0.67333335,1015.61005,1004.6006,23.17666,29.481668,0.27999994,0.19999988,65.23998,2.7899992,213,0,1,1,0,0,0
115400,2019-01-23,20:56:59,-0.03333335,955.1584,1014.01666,19.063328,15.355005,0.0,0.0,40.586662,4.076666,17,0,0,0,0,0,0
128700,2019-01-23,20:56:59,-14.3366585,988.2234,1016.2315,38.07833,8.671665,0.0,1.6999992,90.896675,-7.0599966,225,1,0,1,0,0,0
727135,2019-01-23,20:56:59,-6.6866703,1003.56335,1014.90125,12.291665,6.7016664,0.07999996,0.0,55.87667,-1.6450003,202,1,1,0,0,0,0
285520,2019-01-23,20:56:59,-19.365004,1018.1103,1021.16534,11.205001,10.855001,0.029999979,12.900005,50.04334,-16.725,224,1,1,1,0,0,0
477590,2019-01-23,20:56:59,-6.6050034,1011.6088,1018.8744,15.32667,11.101667,0.15999992,0.0,89.696686,-0.6500002,177,1,1,0,0,0,0
727130,2019-01-23,20:56:59,-7.2683315,996.9316,1011.2115,32.946663,19.566664,0.0,0.0,88.00837,-4.5699987,217,1,0,0,0,0,0
104750,2019-01-23,20:56:59,-3.7866645,1016.4283,1023.94824,9.003333,18.784996,0.0,0.0,74.784996,-1.0,292,1,0,0,0,0,0
488230,2019-01-23,20:56:59,5.4266686,1016.19946,1016.6006,9.216664,6.8883333,0.029999979,0.0,79.571655,8.300001,36,0,1,0,0,0,0
80550,2019-01-23,20:56:59,-2.7050002,914.5449,916.5703,13.153334,12.483335,0.09999994,0.30000004,75.81667,0.9433337,204,0,1,1,0,0,0
409480,2019-01-23,20:56:59,-13.268334,934.0764,998.54236,6.016665,6.1716666,0.009999995,0.0,50.183308,-4.6433325,265,1,1,0,0,0,0
31540,2019-01-23,20:56:59,0.37500018,1008.4682,1014.5634,17.208332,16.613333,0.0,0.0,44.856674,2.645,344,0,0,0,0,0,0
134570,2019-01-23,20:56:59,-1.865001,1012.7614,1010.3994,11.486665,7.7149997,0.23999983,0.0,50.199978,3.4400017,340,0,1,0,0,0,0
789480,2019-01-23,20:56:59,14.0999975,1012.8813,1015.1006,55.241657,23.081667,0.13000008,0.0,76.87831,18.983335,282,0,1,0,0,0,0
20870,2019-01-23,20:56:59,-15.100003,994.6415,1001.5,13.675003,6.748336,0.0,6.8999963,50.098347,-13.855004,232,1,0,1,0,0,0
313290,2019-01-23,20:56:59,-28.403341,1009.3994,1022.6366,40.313328,2.6666658,0.009999995,5.0,50.261673,-25.271666,226,1,1,1,0,0,0
216110,2019-01-23,20:56:59,-37.229996,1018.7985,1027.0449,28.155005,15.968337,0.01999999,1.6999992,59.251686,-35.376675,256,1,1,1,0,0,0
477560,2019-01-23,20:56:59,-4.2100005,1002.71313,1020.9562,13.045004,6.233331,0.37999982,0.0,64.31501,-1.0999993,123,1,1,0,0,0,0
536460,2019-01-23,20:56:59,-20.299988,926.66693,1033.5,18.226665,5.4083323,0.01999999,0.0,50.206665,-11.706668,183,1,1,0,0,0,0
535130,2019-01-23,20:56:59,-20.320005,926.39954,1033.1995,21.158335,6.826665,0.029999979,0.0,74.34168,-10.420003,177,1,1,0,0,0,0
272250,2019-01-23,20:56:59,-14.930003,1013.6006,1017.69946,9.546668,14.161667,0.09999994,7.899996,82.378296,-12.779996,197,1,1,1,0,0,0
489550,2019-01-23,20:56:59,0.35333353,1005.5717,1012.19946,23.423332,9.273335,0.0,0.0,8.889997,9.593334,31,0,0,0,0,0,0
104710,2019-01-23,20:56:59,-6.6399965,1029.4766,1023.58386,10.183336,12.241668,0.01999999,24.599985,91.631645,-3.7550004,97,1,1,1,0,0,0
43500,2019-01-23,20:56:59,-5.059999,967.5749,1001.21985,33.723328,33.233337,0.0,0.0,95.48169,-1.9333323,318,1,0,0,0,0,0
727150,2019-01-23,20:56:59,-19.425007,989.7917,1009.2834,15.5616665,22.023327,0.17000005,44.600014,50.09334,-15.980005,296,1,1,1,0,0,0
977900,2019-01-23,20:56:59,23.420004,1035.3152,1005.5,10.761667,8.060001,0.0,0.0,65.54668,27.463339,116,0,0,0,0,0,0
20880,2019-01-23,20:56:59,-9.5,974.64545,998.3185,36.02,8.348331,0.0,2.6000001,92.48169,-8.424998,349,1,0,1,0,0,0
104730,2019-01-23,20:56:59,0.10833342,995.9033,997.4547,1.1433328,3.5399988,0.6899998,0.0,63.694996,1.5633328,325,0,1,0,0,0,0
626410,2019-01-23,20:56:59,15.966662,993.2132,1016.3994,19.489998,18.533335,0.0,0.0,42.194992,19.263332,126,0,0,0,0,0,0
476240,2019-01-23,20:56:59,-10.883335,1007.9729,1015.1006,29.556662,14.836666,0.13000008,0.6000001,50.323345,-2.4633331,323,1,1,1,0,0,0
662150,2019-01-23,20:56:59,16.66667,1014.36615,985.4782,20.821676,8.640002,0.0,0.0,57.318336,17.999998,323,0,0,0,0,0,0
825620,2019-01-23,20:56:59,27.75166,1000.30054,1011.8994,11.4749975,6.368335,0.22999981,0.0,98.56835,31.41167,180,0,1,0,0,0,0
171500,2019-01-23,20:56:59,-4.0399995,1022.8068,1020.7196,8.143336,11.415002,0.059999958,0.79999954,50.23667,-0.35333318,59,1,1,1,0,0,0
29210,2019-01-23,20:56:59,-11.599994,1004.8994,1005.4984,13.034995,23.731665,0.15000002,12.299993,71.90664,-9.903331,326,1,1,1,0,0,0
728480,2019-01-23,20:56:59,-19.053335,973.27997,1000.31836,23.409998,11.033335,0.0,23.5,51.17833,-16.59333,186,1,0,1,0,0,0
134590,2019-01-23,20:56:59,-9.819999,962.2983,1019.1369,14.21167,21.146662,0.119999915,0.90000045,69.411644,-0.79999954,335,1,1,1,0,0,0
710349,2019-01-23,20:56:59,-25.058344,1007.30054,1009.5,22.66166,15.288333,0.0,0.0,19.261675,-20.559998,334,1,0,0,0,0,0
