station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-23,20:59:59,-23.746672,1025.4684,1030.1912,18.946667,10.093335,0.029999979,18.0,50.79168,-20.880003,345,1,1,1,0,0,0
160880,2019-01-23,20:59:59,-2.138334,1011.1006,1023.3587,3.7633333,6.941665,0.22000004,0.19999988,50.178326,-0.04666666,38,1,1,1,0,0,0
30260,2019-01-23,20:59:59,0.38333356,1006.5437,1008.24347,19.413328,29.289995,0.3899999,0.09999994,73.896645,2.4833336,76,0,1,1,0,0,0
476290,2019-01-23,20:59:59,-11.420005,1009.5271,1013.36005,35.955006,12.594998,0.18000004,0.0,50.048355,-4.5699983,210,1,1,0,0,0,0
31590,2019-01-23,20:59:59,2.2299998,1000.8994,1027.6995,17.545004,18.756664,0.0,0.0,51.64832,2.700001,40,0,0,0,0,0,0
523130,2019-01-23,20:59:59,-27.746668,930.142,917.1933,52.785015,5.249998,0.11000002,0.0,50.761692,-21.760008,180,1,1,0,0,0,0
766793,2019-01-23,20:59:59,-8.1866665,998.7736,1004.62866,12.899999,10.683333,0.0,0.0,6.471667,4.7033343,8,0,0,0,0,0,0
727180,2019-01-23,20:59:59,-20.269995,1002.7367,1007.77325,5.0850005,37.600002,1.4899999,79.5,59.03502,-16.408342,189,1,1,1,0,0,0
915650,2019-01-23,20:59:59,18.405,992.2051,1003.59045,21.743336,4.0883336,0.36000007,0.0,74.99169,19.24,140,0,1,0,0,0,0
766790,2019-01-23,20:59:59,-7.1366663,780.1995,1013.6006,13.434999,9.625001,0.01999999,0.0,50.096676,3.5699992,33,0,1,0,0,0,0
637140,2019-01-23,20:59:59,1.8766663,1009.0499,992.3465,21.598333,11.42833,0.0,0.0,61.595024,16.478342,190,0,0,0,0,0,0
524460,2019-01-23,20:59:59,-21.823328,938.1005,1035.1995,40.41168,8.506665,0.01999999,0.0,71.22834,-12.660002,255,1,1,0,0,0,0
548430,2019-01-23,20:59:59,-10.113336,1026.3105,1028.3994,15.2766695,10.596666,0.01999999,0.0,50.178303,-2.7166667,92,1,1,0,0,0,0
916990,2019-01-23,20:59:59,21.706665,982.63153,1009.2637,51.1,16.681671,0.0,0.0,58.149982,24.44501,312,0,0,0,0,0,0
259270,2019-01-23,20:59:59,-12.933333,1005.98004,1006.30054,32.24501,26.851667,0.07999996,20.800001,50.829998,-10.019999,225,1,1,1,0,0,0
319420,2019-01-23,20:59:59,-17.061657,1042.0199,1005.1715,39.025,17.156668,0.17000005,0.0,67.08337,-13.284999,125,1,1,0,0,0,0
206740,2019-01-23,20:59:59,-29.750002,1007.78845,1010.8994,13.451665,30.491661,0.09999994,9.0,50.25666,-27.713331,202,1,1,1,0,0,0
513790,2019-01-23,20:59:59,-23.324991,1021.9079,1038.8005,26.448334,7.983333,0.01999999,0.0,50.07334,-20.180006,41,1,1,0,0,0,0
408110,2019-01-23,20:59:59,2.8216665,1013.80054,1016.5,9.581667,0.665,0.0,0.0,70.51667,8.129999,109,0,0,0,0,0,0
421110,2019-01-23,20:59:59,0.6416667,936.19946,1015.19946,4.263334,3.3483346,0.91999924,0.0,50.563313,4.729998,264,0,1,0,0,0,0
349290,2019-01-23,20:59:59,-6.6733317,1014.14984,1020.16864,11.678334,14.524999,0.45000023,1.8000009,50.276657,-4.051668,144,1,1,1,0,0,0
764120,2019-01-23,20:59:59,-3.066666,1011.8994,1015.3994,16.215002,7.2999988,0.0,0.0,58.364983,5.0733333,73,0,0,0,0,0,0
273550,2019-01-23,20:59:59,-15.710005,1013.569,1018.16693,16.066668,12.956668,0.07999996,5.8999963,50.253334,-13.311671,198,1,1,1,0,0,0
764125,2019-01-23,20:59:59,-2.026667,999.2167,985.4332,11.931663,7.1249995,0.0,0.0,37.448345,5.6866655,329,0,0,0,0,0,0
30250,2019-01-23,20:59:59,0.5650001,1014.0615,1007.69946,25.05666,41.770008,0.0,0.0,5.243334,3.4549987,324,0,0,0,0,0,0
81840,2019-01-23,20:59:59,-0.78500026,1005.18964,1017.0,9.211667,7.7899995,0.18000004,0.0,50.390007,4.049998,356,0,1,0,0,0,0
104700,2019-01-23,20:59:59,-3.4499981,1018.5753,1016.4884,4.5500007,19.890003,0.15999992,0.0,50.385017,-1.5333332,141,1,1,0,0,0,0
727170,2019-01-23,20:59:59,-9.631662,1004.67163,1003.1282,22.373335,10.986667,0.45000023,62.199966,50.71835,-5.56667,358,1,1,1,0,0,0
93850,2019-01-23,20:59:59,-2.7500002,1017.2955,1014.37177,5.341666,13.601667,0.119999915,1.0,51.31501,-1.0999993,228,1,1,1,0,0,0
262890,2019-01-23,20:59:59,-11.869996,1007.4515,1017.57996,7.5383315,18.583334,0.09000002,0.0,51.765,-9.420005,268,1,1,0,0,0,0
206750,2019-01-23,20:59:59,-36.61999,1043.8994,1046.1995,23.473333,21.813332,0.0,13.099995,50.075,-32.165005,5,1,0,1,0,0,0
723601,2019-01-23,20:59:59,-7.4299994,984.00854,1016.36365,33.129997,20.384998,0.009999995,0.0,89.93835,-0.30000004,48,1,1,0,0,0,0
723600,2019-01-23,20:59:59,-12.018331,908.93616,1018.4314,14.023334,17.586668,0.0,0.0,84.69836,-2.1066678,229,1,0,0,0,0,0
724930,2019-01-23,20:59:59,0.14666677,1010.30054,1007.6051,19.171667,10.28,0.069999985,0.0,51.02501,3.8199975,266,0,1,0,0,0,0
297560,2019-01-23,20:59:59,-27.485016,1043.3466,1025.8668,35.028336,8.264999,0.0,1.6999992,61.560013,-19.789999,57,1,0,1,0,0,0
488260,2019-01-23,20:59:59,8.139996,1009.6849,1017.19946,7.8233347,7.2816644,0.07999996,0.0,50.99331,10.7666645,67,0,1,0,0,0,0
30240,2019-01-23,20:59:59,1.7550002,985.61487,965.6369,16.536663,72.90166,0.0,0.0,36.673317,3.9466658,306,0,0,0,0,0,0
724927,2019-01-23,20:59:59,-3.4599996,1018.9785,1020.0134,13.026667,8.586666,0.09000002,0.0,51.049995,1.1549999,340,0,1,0,0,0,0
724926,2019-01-23,20:59:59,-1.1333337,1011.1653,1014.0703,14.101668,9.843333,0.069999985,0.0,77.31001,2.8550003,317,0,1,0,0,0,0
157260,2019-01-23,20:59:59,-12.109998,820.96136,817.9534,15.293336,13.391668,0.07999996,24.69999,90.286705,-8.451666,245,1,1,1,0,0,0
307410,2019-01-23,20:59:59,-15.180006,968.15656,1034.1912,45.163334,11.813331,0.009999995,19.599987,77.86663,-12.921663,38,1,1,1,0,0,0
29240,2019-01-23,20:59:59,-13.273332,1008.95844,1009.1928,13.596668,7.788332,0.09999994,14.799992,96.55168,-11.599994,204,1,1,1,0,0,0
170220,2019-01-23,20:59:59,-1.9499997,1016.95984,1020.7785,15.321666,9.976668,0.13000008,0.19999988,98.73338,4.130001,255,0,1,1,0,0,0
