station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-23,20:57:59,-23.980003,1025.3994,1030.3485,18.673332,10.344997,0.029999979,18.0,50.46835,-20.939999,345,1,1,1,0,0,0
160880,2019-01-23,20:57:59,-2.173334,1011.1979,1023.4011,3.8699994,7.033335,0.22000004,0.19999988,50.294983,-0.061666645,39,1,1,1,0,0,0
30260,2019-01-23,20:57:59,0.3166668,1006.3612,1008.3054,18.863329,29.368328,0.3899999,0.09999994,73.36499,2.493333,73,0,1,1,0,0,0
476290,2019-01-23,20:57:59,-11.260006,1009.44305,1013.2147,35.835,11.816667,0.18000004,0.0,50.100002,-4.5499983,215,1,1,0,0,0,0
31590,2019-01-23,20:57:59,2.2399995,1000.8994,1027.6995,16.834997,18.453335,0.0,0.0,51.08,2.6916673,45,0,0,0,0,0,0
523130,2019-01-23,20:57:59,-27.725,930.23474,915.7382,54.23667,5.6766677,0.11000002,0.0,50.64668,-21.899992,178,1,1,0,0,0,0
766793,2019-01-23,20:57:59,-8.106666,999.15985,1004.87146,11.741668,10.1466675,0.0,0.0,5.7966638,4.7100015,10,0,0,0,0,0,0
727180,2019-01-23,20:57:59,-20.259996,1001.13995,1008.44476,4.8833323,37.610004,1.4811667,79.39662,59.159996,-16.450008,186,1,1,1,0,0,0
915650,2019-01-23,20:57:59,18.395,990.83636,1003.6006,23.034998,4.383333,0.36000007,0.0,75.20334,19.386665,138,0,1,0,0,0,0
766790,2019-01-23,20:57:59,-7.1933336,780.1995,1013.6006,13.168331,9.9299965,0.01999999,0.0,50.081684,3.576666,35,0,1,0,0,0,0
637140,2019-01-23,20:57:59,1.8050002,1012.35345,991.9132,21.91501,10.948333,0.0,0.0,61.016685,16.539997,191,0,0,0,0,0,0
524460,2019-01-23,20:57:59,-21.683325,938.1337,1035.235,40.204998,7.7499995,0.01999999,0.0,71.090034,-12.715003,256,1,1,0,0,0,0
548430,2019-01-23,20:57:59,-10.168336,1026.403,1028.3994,15.675,11.058333,0.01999999,0.0,50.041668,-2.7166667,89,1,1,0,0,0,0
916990,2019-01-23,20:57:59,21.739998,982.5233,1009.2768,50.64,17.734995,0.0,0.0,57.95667,24.564995,309,0,0,0,0,0,0
259270,2019-01-23,20:57:59,-12.95,1006.2067,1006.18286,31.344997,26.301668,0.07999996,20.800001,50.503338,-10.119998,229,1,1,1,0,0,0
319420,2019-01-23,20:57:59,-17.110003,1041.7686,1005.23694,41.31,16.653334,0.17000005,0.0,66.84665,-13.168335,123,1,1,0,0,0,0
206740,2019-01-23,20:57:59,-29.75,1007.83295,1010.8994,13.708331,29.658337,0.09999994,9.0,50.566673,-27.646666,201,1,1,1,0,0,0
513790,2019-01-23,20:57:59,-23.549992,1021.87006,1038.8005,26.221666,8.990002,0.01999999,0.0,50.13832,-20.25,42,1,1,0,0,0,0
408110,2019-01-23,20:57:59,2.9316666,1013.80054,1016.5,9.730001,1.3749998,0.0,0.0,70.32834,8.149997,109,0,0,0,0,0,0
421110,2019-01-23,20:57:59,0.81500024,936.19946,1015.23334,3.946668,3.219999,0.91999924,0.0,50.84501,4.77,266,0,1,0,0,0,0
349290,2019-01-23,20:57:59,-6.7316656,1014.2451,1020.29877,12.186667,14.645003,0.45000023,1.8000009,50.379997,-4.0450006,145,1,1,1,0,0,0
764120,2019-01-23,20:57:59,-3.2749987,1011.8994,1015.3994,16.108334,5.85,0.0,0.0,58.481636,5.166667,78,0,0,0,0,0,0
273550,2019-01-23,20:57:59,-15.761664,1013.5668,1018.19946,16.401667,13.338334,0.07999996,5.8999963,50.121677,-13.494997,198,1,1,1,0,0,0
764125,2019-01-23,20:57:59,-2.2133336,997.12805,984.9401,11.500001,6.6999993,0.0,0.0,37.86833,5.7116656,334,0,0,0,0,0,0
30250,2019-01-23,20:57:59,0.5850001,1013.10187,1007.6155,25.206667,46.209995,0.0,0.0,5.2416654,3.451666,327,0,0,0,0,0,0
81840,2019-01-23,20:57:59,-0.85000026,1005.13885,1016.96783,8.650003,7.8366647,0.18000004,0.0,50.311672,4.054998,353,0,1,0,0,0,0
104700,2019-01-23,20:57:59,-3.4833314,1018.5057,1016.3994,5.0333323,19.813332,0.15999992,0.0,50.125004,-1.5516663,137,1,1,0,0,0,0
727170,2019-01-23,20:57:59,-9.94,1005.8733,1004.8117,23.733326,10.121668,0.45000023,62.100037,50.46834,-5.6233354,358,1,1,1,0,0,0
93850,2019-01-23,20:57:59,-2.74,1017.1928,1014.4211,6.0266657,13.438331,0.119999915,1.0,50.718327,-1.0999993,228,1,1,1,0,0,0
262890,2019-01-23,20:57:59,-11.869996,1000.82166,1017.7935,6.819998,19.01833,0.09000002,0.0,51.69834,-9.360003,268,1,1,0,0,0,0
206750,2019-01-23,20:57:59,-36.76998,1043.8994,1046.1995,22.506657,20.740002,0.0,13.099995,50.28335,-32.22167,2,1,0,1,0,0,0
723601,2019-01-23,20:57:59,-7.546669,984.18286,1016.3416,33.569996,18.893337,0.009999995,0.0,90.180016,-0.30000004,40,1,1,0,0,0,0
723600,2019-01-23,20:57:59,-12.081665,908.9817,1018.33795,15.399994,16.561666,0.0,0.0,84.97169,-2.0983343,227,1,0,0,0,0,0
724930,2019-01-23,20:57:59,0.3200001,1010.30054,1007.2165,20.380005,10.171668,0.069999985,0.0,50.923325,3.7933311,270,0,1,0,0,0,0
297560,2019-01-23,20:57:59,-27.391666,1043.9315,1025.6101,33.5,7.476666,0.0,1.6999992,61.563328,-20.1,56,1,0,1,0,0,0
488260,2019-01-23,20:57:59,8.174996,1009.775,1017.2029,7.8250003,7.0533338,0.07999996,0.0,50.66999,10.838332,63,0,1,0,0,0,0
30240,2019-01-23,20:57:59,1.7500002,984.8685,965.3381,17.826668,72.94668,0.0,0.0,36.588333,3.9433327,304,0,0,0,0,0,0
724927,2019-01-23,20:57:59,-3.5400002,1018.3633,1019.993,13.3550005,8.688333,0.09000002,0.0,50.960003,1.1416665,342,0,1,0,0,0,0
724926,2019-01-23,20:57:59,-1.2166668,1011.18976,1014.1789,15.56,9.683332,0.069999985,0.0,77.3,2.8550005,315,0,1,0,0,0,0
157260,2019-01-23,20:57:59,-12.094998,821.0,818.5399,15.489999,13.805002,0.07999996,24.599985,90.236626,-8.540002,245,1,1,1,0,0,0
307410,2019-01-23,20:57:59,-15.29,967.69476,1034.0939,44.80833,11.539999,0.009999995,19.599987,77.83165,-12.765003,42,1,1,1,0,0,0
29240,2019-01-23,20:57:59,-13.168332,1008.8529,1009.19946,13.823336,7.749999,0.09999994,14.799992,96.99665,-11.5083275,205,1,1,1,0,0,0
170220,2019-01-23,20:57:59,-2.0200002,1016.9617,1020.7819,15.986668,9.973333,0.13000008,0.19999988,98.86495,4.1400013,254,0,1,1,0,0,0
171550,2019-01-23,20:57:59,-8.558329,902.1168,1018.20984,17.47,5.240001,0.7900006,8.600004,95.27831,-6.8666697,149,1,1,1,0,0,0
247260,2019-01-23,20:57:59,-18.976662,998.98346,997.99164,8.088334,15.199998,0.0,0.0,57.12666,-17.57166,14,1,0,0,0,0,0
42210,2019-01-23,20:57:59,-12.519996,1003.3119,1007.27344,25.911673,15.765,0.0,0.0,50.6,-4.953332,12,1,0,0,0,0,0
121250,2019-01-23,20:57:59,-4.226665,1010.15344,1014.9696,7.690001,12.981666,0.059999958,0.09999994,50.658333,-2.0,332,1,1,1,0,0,0
423790,2019-01-23,20:57:59,3.6733322,1028.4099,1017.59393,2.8666666,2.5949996,0.0,0.0,21.270006,9.45334,326,0,0,0,0,0,0
724920,2019-01-23,20:57:59,-1.45,1020.3994,1021.30054,20.65667,9.466665,0.19999988,0.0,70.108345,2.2616668,245,0,1,0,0,0,0
724917,2019-01-23,20:57:59,-1.8600003,1023.3152,1019.3172,30.115,13.923331,0.119999915,0.0,89.38998,2.7066677,283,0,1,0,0,0,0
724916,2019-01-23,20:57:59,-3.0250018,1014.69293,1020.7704,47.209988,9.151667,0.0,0.0,94.085014,3.4533324,251,0,0,0,0,0,0
30230,2019-01-23,20:57:59,2.5250015,1006.9028,1006.81866,12.536665,54.408337,0.39999977,0.0,65.88668,3.9450026,27,0,1,0,0,0,0
724915,2019-01-23,20:57:59,-1.0,1008.16516,1006.9867,23.601654,8.826669,0.09000002,0.0,51.206684,3.6066656,54,0,1,0,0,0,0
157250,2019-01-23,20:57:59,-18.828337,814.057,828.01324,40.80833,6.881665,0.0,31.5,65.38834,1.143333,189,0,0,1,0,0,0
