station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-30,17:16:59,-18.899996,-21.149998,1014.9582,1023.77185,17.550007,9.968335,0.009999995,14.5,50.553333,0,1,1,1,0,0,0
160880,2019-01-30,17:16:59,4.591666,0.48333332,1011.80054,1024.0804,3.5816672,5.1233325,0.0,0.09999994,50.421677,0,0,0,1,0,0,0
30260,2019-01-30,17:16:59,5.830002,3.4333315,1013.03375,1010.4045,25.423334,23.874998,0.32999995,0.0,50.393303,0,0,1,0,0,0,0
476290,2019-01-30,17:16:59,-2.1349988,-7.3416657,1008.4445,1012.6644,40.310013,8.911667,0.04999997,0.0,51.289997,0,1,1,0,0,0,0
31590,2019-01-30,17:16:59,2.94,2.4033341,1044.1965,1037.5502,12.491669,10.23,0.0,0.0,72.60001,0,0,0,0,0,0,0
523130,2019-01-30,17:16:59,-19.306671,-26.44001,925.3098,914.8601,47.73666,1.2566667,0.0,0.0,51.129982,0,1,0,0,0,0,0
766793,2019-01-30,17:16:59,5.996667,-7.2000036,1001.15155,1004.46106,15.358335,8.104999,0.17000005,0.0,50.41667,0,0,1,0,0,0,0
727180,2019-01-30,17:16:59,-9.121667,-14.698335,1006.5851,1010.84827,27.815006,8.544999,0.069999985,41.699974,57.609997,0,1,1,1,0,0,0
915650,2019-01-30,17:16:59,5.3599987,-0.10999998,1039.5017,1007.3994,27.779993,11.696664,0.0,0.0,26.196657,0,0,0,0,0,0,0
766790,2019-01-30,17:16:59,2.6066658,-8.290004,780.5,1014.40955,12.000002,4.7633333,0.0,0.0,68.54501,0,0,0,0,0,0,0
637140,2019-01-30,17:16:59,14.98334,1.1566665,996.1448,986.41327,24.966673,13.7733345,0.0,0.0,32.078327,0,0,0,0,0,0,0
524460,2019-01-30,17:16:59,-14.190004,-24.040009,938.86847,1036.1006,37.988327,9.963331,0.0,0.0,42.108322,0,1,0,0,0,0,0
548430,2019-01-30,17:16:59,-6.666665,-15.619994,1027.66,1029.1897,17.341665,14.963333,0.009999995,0.0,58.826637,0,1,1,0,0,0,0
259270,2019-01-30,17:16:59,-13.398337,-16.821663,1003.4028,1009.6938,36.44167,19.056664,0.42000005,21.199999,65.28001,0,1,1,1,0,0,0
916990,2019-01-30,17:16:59,24.860004,23.433321,1011.6484,1011.1006,31.60166,25.533339,0.03999998,0.0,51.560005,0,0,1,0,0,0,0
319420,2019-01-30,17:16:59,-24.838327,-29.619995,995.80054,1019.1006,46.33334,4.141669,0.0,0.0,95.09002,0,1,0,0,0,0,0
206740,2019-01-30,17:16:59,-22.665014,-24.229994,1015.0,1015.30054,19.288336,24.50333,0.069999985,8.399996,51.138317,0,1,1,1,0,0,0
