station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-30,17:14:59,-18.9,-21.199999,1015.06537,1023.7082,17.444996,10.523334,0.009999995,14.400007,50.018333,0,1,1,1,0,0,0
160880,2019-01-30,17:14:59,4.6383343,0.5500002,1011.7029,1024.0906,3.9299998,4.9816656,0.0,0.09999994,50.666653,0,0,0,1,0,0,0
30260,2019-01-30,17:14:59,5.9000025,3.4333315,1013.00183,1010.426,25.32333,21.163334,0.32999995,0.0,50.215008,0,0,1,0,0,0,0
476290,2019-01-30,17:14:59,-2.149999,-7.449999,1008.50507,1012.5206,38.173332,7.9883323,0.04999997,0.0,50.596657,0,1,1,0,0,0,0
31590,2019-01-30,17:14:59,2.9266667,2.4166675,1038.4617,1037.5068,12.424999,10.9816675,0.0,0.0,72.693344,0,0,0,0,0,0,0
523130,2019-01-30,17:14:59,-19.275,-26.691675,924.525,914.93616,46.86,0.8166666,0.0,0.0,50.73,0,1,0,0,0,0,0
766793,2019-01-30,17:14:59,6.026667,-6.6866693,1001.37524,1004.5266,15.236666,10.421662,0.17000005,0.0,50.57002,0,0,1,0,0,0,0
727180,2019-01-30,17:14:59,-9.303334,-14.781672,1006.66693,1010.3701,28.071678,9.105,0.069999985,41.600002,57.59666,0,1,1,1,0,0,0
915650,2019-01-30,17:14:59,5.1733317,0.06666667,1039.3464,1007.48987,27.821663,11.529999,0.0,0.0,26.086649,0,0,0,0,0,0,0
766790,2019-01-30,17:14:59,2.650001,-8.220005,780.5,1014.3994,11.791666,5.3933325,0.0,0.0,68.51001,0,0,0,0,0,0,0
637140,2019-01-30,17:14:59,15.344996,1.4733326,995.8197,982.0251,24.301666,12.720002,0.0,0.0,32.443336,0,0,0,0,0,0,0
524460,2019-01-30,17:14:59,-14.203337,-24.200008,938.97815,1036.1006,38.793335,10.524999,0.0,0.0,42.328335,0,1,0,0,0,0,0
548430,2019-01-30,17:14:59,-6.7266645,-15.999996,1027.0535,1029.1995,17.873333,13.739997,0.009999995,0.0,58.39333,0,1,1,0,0,0,0
259270,2019-01-30,17:14:59,-13.404993,-16.98667,1003.3996,1009.7485,36.29167,18.959997,0.42000005,21.099987,65.94666,0,1,1,1,0,0,0
916990,2019-01-30,17:14:59,24.760006,23.406654,1013.64465,1011.1006,31.526667,25.401665,0.03999998,0.0,51.793324,0,0,1,0,0,0,0
319420,2019-01-30,17:14:59,-24.914997,-29.419996,995.80054,1019.074,45.474995,3.9516668,0.0,0.0,94.840034,0,1,0,0,0,0,0
206740,2019-01-30,17:14:59,-22.783333,-24.319994,1015.0,1015.30054,18.558336,25.285006,0.069999985,8.399996,50.873333,0,1,1,1,0,0,0
513790,2019-01-30,17:14:59,-22.883345,-26.32666,1022.8153,1038.8005,25.124992,7.789998,0.009999995,0.0,51.108337,0,1,1,0,0,0,0
421110,2019-01-30,17:14:59,8.199998,3.0533335,937.6005,1016.19946,5.5433354,2.0166662,0.03999998,0.0,50.259995,0,0,1,0,0,0,0
408110,2019-01-30,17:14:59,9.404999,4.1349998,1013.80054,1016.5,3.6933331,6.815,0.0,0.0,44.603348,0,0,0,0,0,0,0
349290,2019-01-30,17:14:59,-2.8300004,-5.4000006,1016.92773,1018.0,7.6250005,21.64167,0.11000002,1.6999992,51.718315,0,1,1,1,0,0,0
764120,2019-01-30,17:14:59,11.133329,3.853336,1011.1718,1014.19946,17.229998,10.921665,0.0,0.0,16.566662,0,0,0,0,0,0,0
273550,2019-01-30,17:14:59,-8.399996,-10.873336,1016.3994,1018.8668,17.63833,13.191668,0.069999985,6.8999963,95.18168,0,1,1,1,0,0,0
764125,2019-01-30,17:14:59,12.995,3.484998,1001.45325,990.27826,11.115002,4.605,0.0,0.0,39.89667,0,0,0,0,0,0,0
30250,2019-01-30,17:14:59,6.184997,3.75,1008.4144,1012.36334,24.710001,33.52666,0.0,0.0,61.816654,0,0,0,0,0,0,0
81840,2019-01-30,17:14:59,11.664998,6.306664,1008.3064,1017.0,9.373333,11.033335,0.3100001,0.0,50.164978,0,0,1,0,0,0,0
104700,2019-01-30,17:14:59,1.2350004,-1.1750008,1023.62494,1020.8994,6.965001,12.845,0.22000004,0.0,71.92665,0,0,1,0,0,0,0
727170,2019-01-30,17:14:59,-4.888334,-9.373332,1006.712,1007.2018,22.016665,12.956667,0.13999997,21.55832,89.83829,0,1,1,1,0,0,0
93850,2019-01-30,17:14:59,1.2799996,-0.7400001,1009.9551,1014.80054,5.486668,14.98167,0.09000002,0.79999954,50.136658,0,0,1,1,0,0,0
262890,2019-01-30,17:14:59,-11.653337,-13.984994,1042.1401,1027.5438,9.213334,2.966666,0.0,0.0,89.496635,0,1,0,0,0,0,0
206750,2019-01-30,17:14:59,-35.013344,-38.733345,1017.5788,1020.0905,22.769997,13.709998,0.0,10.7999935,50.63166,0,1,0,1,0,0,0
723601,2019-01-30,17:14:59,-2.465,-11.098331,974.6283,1020.3994,29.368328,11.981668,0.09000002,0.0,72.31999,0,1,1,0,0,0,0
723600,2019-01-30,17:14:59,-4.6766686,-13.493341,900.89954,1015.67633,16.165,21.630001,0.009999995,0.0,50.09168,0,1,1,0,0,0,0
724930,2019-01-30,17:14:59,5.6399994,1.2200005,1009.39105,1009.19946,18.555002,11.553335,0.03999998,0.0,78.57667,0,0,1,0,0,0,0
297560,2019-01-30,17:14:59,-22.725,-27.719995,1002.26526,1038.628,30.843334,1.3700006,0.09000002,5.7000017,50.38,0,1,1,1,0,0,0
488260,2019-01-30,17:14:59,11.4000025,8.383338,1009.5989,1018.80054,6.6616693,5.1866684,0.0,0.0,66.996635,0,0,0,0,0,0,0
30240,2019-01-30,17:14:59,7.0,4.399997,993.0434,1011.53125,30.598337,38.096664,0.0,0.0,33.05167,0,0,0,0,0,0,0
724927,2019-01-30,17:14:59,0.85500014,-3.3583333,1024.59,1021.8994,15.081668,10.276668,0.009999995,0.0,76.54664,0,0,1,0,0,0,0
724926,2019-01-30,17:14:59,2.8450007,-0.7999995,1007.64343,1012.69946,10.166665,10.235,0.009999995,0.0,51.01501,0,0,1,0,0,0,0
157260,2019-01-30,17:14:59,-0.39333326,-6.2400007,822.4313,820.295,30.504995,8.908334,0.17000005,33.199978,67.611664,0,1,1,1,0,0,0
