station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-30,17:00:59,-18.98,-21.266668,1013.73175,1024.0106,16.355,11.140001,0.009999995,14.210005,50.18168,0,1,1,1,0,0,0
160880,2019-01-30,17:00:59,5.193333,1.0,1011.8765,1024.0499,5.046667,4.763333,0.0,0.09999994,50.165005,0,0,0,1,0,0,0
476290,2019-01-30,17:00:59,-2.158332,-7.688335,1008.6912,1012.5785,36.42499,11.511663,0.04999997,0.0,50.575,0,1,1,0,0,0,0
30260,2019-01-30,17:00:59,6.0999966,3.7166646,1013.01874,1010.4883,23.163336,23.919994,0.32999995,0.0,50.81001,0,0,1,0,0,0,0
31590,2019-01-30,17:00:59,2.9933329,2.51,1051.66,1037.8317,13.731663,11.655,0.0,0.0,72.46497,0,0,0,0,0,0,0
523130,2019-01-30,17:00:59,-19.499998,-27.059986,923.32513,914.2699,48.106667,3.7233336,0.0,0.0,49.133335,0,1,0,0,0,0,0
766793,2019-01-30,17:00:59,6.106664,-6.7466683,1002.7214,1004.72485,13.743335,9.104998,0.17000005,0.0,50.12834,0,0,1,0,0,0,0
727180,2019-01-30,17:00:59,-10.023334,-15.426666,1007.32526,1011.32513,27.83167,12.896668,0.069999985,41.00667,57.133324,0,1,1,1,0,0,0
915650,2019-01-30,17:00:59,5.4800024,0.16499995,1038.2535,1007.5989,28.00167,9.998335,0.0,0.0,27.445002,0,0,0,0,0,0,0
766790,2019-01-30,17:00:59,2.7133343,-8.225002,780.5,1014.5,10.578334,6.641668,0.0,0.0,69.12834,0,0,0,0,0,0,0
637140,2019-01-30,17:00:59,17.774994,3.8683343,989.5946,990.1455,26.096655,13.503332,0.0,0.0,33.22166,0,0,0,0,0,0,0
524460,2019-01-30,17:00:59,-14.315003,-24.413326,939.3682,1035.8561,38.56834,11.306666,0.0,0.0,43.144993,0,1,0,0,0,0,0
548430,2019-01-30,17:00:59,-6.8266683,-15.994994,1027.6932,1028.9343,18.37,13.2266655,0.009999995,0.0,60.27332,0,1,1,0,0,0,0
259270,2019-01-30,17:00:59,-14.10667,-17.6,1003.5,1010.07227,35.955006,14.525003,0.40999988,20.800001,66.22167,0,1,1,1,0,0,0
916990,2019-01-30,17:00:59,25.03666,23.479992,1014.0663,1011.1006,32.036663,23.135002,0.03999998,0.0,53.068344,0,0,1,0,0,0,0
319420,2019-01-30,17:00:59,-25.308329,-29.639992,995.80054,1019.1006,46.31333,3.953334,0.0,0.0,95.5617,0,1,0,0,0,0,0
206740,2019-01-30,17:00:59,-22.968332,-24.480003,1015.0,1015.30054,15.089998,24.526672,0.069999985,8.299994,50.13,0,1,1,1,0,0,0
513790,2019-01-30,17:00:59,-22.921661,-26.411655,1022.8221,1038.7194,24.916674,7.4299984,0.009999995,0.0,51.038338,0,1,1,0,0,0,0
408110,2019-01-30,17:00:59,9.6500025,4.3499994,1013.80054,1016.5,4.694999,5.176667,0.0,0.0,44.850002,0,0,0,0,0,0,0
421110,2019-01-30,17:00:59,8.216666,3.2366676,937.6005,1016.1978,3.9683335,1.885001,0.03999998,0.0,50.526676,0,0,1,0,0,0,0
349290,2019-01-30,17:00:59,-2.3799994,-5.053333,1016.62225,1017.8994,10.045002,15.604999,0.11000002,1.5999991,50.144997,0,1,1,1,0,0,0
764120,2019-01-30,17:00:59,11.375002,4.0383344,1011.11847,1014.20624,15.8550005,6.8266673,0.0,0.0,14.73667,0,0,0,0,0,0,0
273550,2019-01-30,17:00:59,-8.55,-10.938329,1016.3994,1018.5987,18.271667,12.641665,0.069999985,6.799997,95.98,0,1,1,1,0,0,0
764125,2019-01-30,17:00:59,13.203335,3.6416671,1001.30835,991.80347,10.968332,9.166668,0.0,0.0,39.096657,0,0,0,0,0,0,0
30250,2019-01-30,17:00:59,6.3066688,3.9266675,1007.7364,1012.30054,26.44333,32.873333,0.0,0.0,61.306683,0,0,0,0,0,0,0
81840,2019-01-30,17:00:59,11.926664,6.5200014,1008.41174,1017.0,8.713335,8.615,0.30000004,0.0,50.631668,0,0,1,0,0,0,0
104700,2019-01-30,17:00:59,1.5200001,-0.90000015,1024.0033,1020.80383,5.9333315,15.478333,0.22000004,0.0,73.17832,0,0,1,0,0,0,0
727170,2019-01-30,17:00:59,-5.331666,-9.744999,1006.2634,1009.6398,23.50667,8.7716675,0.13999997,21.300001,88.79164,0,1,1,1,0,0,0
93850,2019-01-30,17:00:59,1.5799999,-0.42500022,1007.75665,1014.7485,7.1449995,16.058332,0.09000002,0.79999954,50.139988,0,0,1,1,0,0,0
262890,2019-01-30,17:00:59,-11.748334,-14.003342,1030.8116,1026.5587,7.3066664,3.1050005,0.0,0.0,89.279976,0,1,0,0,0,0,0
