station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
286880,2019-01-30,17:05:59,-18.788328,-21.333336,1014.53503,1024.5168,17.123339,10.965001,0.009999995,14.299992,50.050022,0,1,1,1,0,0,0
160880,2019-01-30,17:05:59,4.9733353,0.8799998,1011.8666,1024.1006,5.403332,4.5783334,0.0,0.09999994,50.540024,0,0,0,1,0,0,0
30260,2019-01-30,17:05:59,6.019998,3.5500007,1013.4646,1010.4332,23.675,22.889996,0.32999995,0.0,50.076675,0,0,1,0,0,0,0
476290,2019-01-30,17:05:59,-2.1533322,-7.406667,1008.67957,1012.34045,36.91333,10.6916685,0.04999997,0.0,50.438316,0,1,1,0,0,0,0
31590,2019-01-30,17:05:59,2.9200013,2.496666,1044.7267,1037.8883,11.906667,11.45833,0.0,0.0,72.61167,0,0,0,0,0,0,0
523130,2019-01-30,17:05:59,-19.500002,-26.959991,924.17,914.3796,46.526665,4.2600007,0.0,0.0,49.316673,0,1,0,0,0,0,0
766793,2019-01-30,17:05:59,6.1133304,-6.806669,1002.68,1004.60876,15.068336,10.538331,0.17000005,0.0,50.156662,0,0,1,0,0,0,0
727180,2019-01-30,17:05:59,-9.820002,-15.236669,1006.77655,1011.52325,27.778324,11.353334,0.069999985,41.208317,56.583347,0,1,1,1,0,0,0
766790,2019-01-30,17:05:59,2.690001,-7.8333373,780.5,1014.5,10.8949995,6.236666,0.0,0.0,69.738365,0,0,0,0,0,0,0
915650,2019-01-30,17:05:59,5.4066687,0.09999996,1038.47,1007.5,28.038332,10.276669,0.0,0.0,26.650003,0,0,0,0,0,0,0
637140,2019-01-30,17:05:59,17.126673,3.1899998,990.4031,990.0455,24.720001,13.226668,0.0,0.0,32.966667,0,0,0,0,0,0,0
524460,2019-01-30,17:05:59,-14.289998,-24.379993,939.20966,1035.8994,38.866665,11.048334,0.0,0.0,43.50502,0,1,0,0,0,0,0
548430,2019-01-30,17:05:59,-6.7666693,-16.16,1028.01,1029.1652,17.593334,13.3516655,0.009999995,0.0,59.838337,0,1,1,0,0,0,0
259270,2019-01-30,17:05:59,-13.918337,-17.33666,1003.5432,1009.7132,35.93834,14.046664,0.40999988,20.900013,66.26999,0,1,1,1,0,0,0
916990,2019-01-30,17:05:59,24.820007,23.379993,1015.89154,1011.1006,31.863335,23.736664,0.03999998,0.0,52.918324,0,0,1,0,0,0,0
319420,2019-01-30,17:05:59,-25.196672,-29.900011,995.80054,1019.1006,45.135006,4.6066675,0.0,0.0,96.23667,0,1,0,0,0,0,0
206740,2019-01-30,17:05:59,-22.841654,-24.446651,1015.0,1015.30054,16.489996,27.16667,0.069999985,8.299994,50.938313,0,1,1,1,0,0,0
513790,2019-01-30,17:05:59,-23.05,-26.37332,1022.8694,1038.7231,24.128317,7.303335,0.009999995,0.0,51.643326,0,1,1,0,0,0,0
421110,2019-01-30,17:05:59,8.208333,3.1500008,937.66614,1016.2921,3.528333,2.0316665,0.03999998,0.0,50.24998,0,0,1,0,0,0,0
408110,2019-01-30,17:05:59,9.475,4.3399997,1013.80054,1016.5,4.385,4.575,0.0,0.0,45.453346,0,0,0,0,0,0,0
349290,2019-01-30,17:05:59,-2.6000009,-5.160001,1016.69946,1017.9231,8.563333,18.31666,0.11000002,1.5999991,50.906685,0,1,1,1,0,0,0
764120,2019-01-30,17:05:59,11.3,4.206666,1011.19946,1014.30054,15.939994,8.04,0.0,0.0,15.790008,0,0,0,0,0,0,0
273550,2019-01-30,17:05:59,-8.5199995,-10.86833,1016.3994,1018.83844,17.986662,11.168339,0.069999985,6.799997,95.735,0,1,1,1,0,0,0
764125,2019-01-30,17:05:59,13.068329,3.5633342,1001.0664,992.8385,10.883335,7.6750007,0.0,0.0,39.675,0,0,0,0,0,0,0
30250,2019-01-30,17:05:59,6.2016664,3.8599992,1007.807,1012.41125,28.120005,29.644999,0.0,0.0,61.48499,0,0,0,0,0,0,0
81840,2019-01-30,17:05:59,11.78333,6.419999,1007.69995,1017.0,8.178334,8.358334,0.3100001,0.0,50.026676,0,0,1,0,0,0,0
104700,2019-01-30,17:05:59,1.446666,-0.99666667,1024.7534,1020.93805,6.308333,14.871667,0.22000004,0.0,73.26498,0,0,1,0,0,0,0
727170,2019-01-30,17:05:59,-5.1350017,-9.495,1007.9721,1008.78503,22.566656,9.576665,0.13999997,21.400013,89.54833,0,1,1,1,0,0,0
